marker,m_label,m_size,x_fraction,x_size,repeat,case_count,total_runtime_s,runtime_s,rss_before_gb,peak_memory_gb,peak_memory_delta_gb,throughput_items_per_s,checksum
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,9,298,0.17337520800000128,0.0005817960000000043,0.03729248046875,0.0373077392578125,1.52587890625e-05,12306719.193669166,97488165.38155152
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,10,298,0.176488667000001,0.0005922438489932919,0.03729248046875,0.0373077392578125,1.52587890625e-05,12089614.796625938,150002226.8672358
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,1,298,0.2429009999999998,0.0008151040268456369,0.03729248046875,0.0373077392578125,1.52587890625e-05,17568309.722891234,249315825.97753397
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,2,298,0.24174683399999886,0.0008112309865771774,0.03729248046875,0.0373077392578125,1.52587890625e-05,17652185.674539257,253924836.52136472
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,3,298,0.24246074999999934,0.0008136266778523468,0.03729248046875,0.0373077392578125,1.52587890625e-05,17600209.51844788,214003434.79757634
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,4,298,0.24051562500000045,0.0008070994127516793,0.03729248046875,0.0373077392578125,1.52587890625e-05,17742547.91138826,226772032.12203786
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,5,298,0.24100999999999928,0.0008087583892617425,0.03729248046875,0.0373077392578125,1.52587890625e-05,17706153.271648534,225444889.66491726
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,6,298,0.24102470799999942,0.000808807744966441,0.03729248046875,0.0373077392578125,1.52587890625e-05,17705072.792786084,241712153.00557858
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,7,298,0.24315033300000088,0.0008159407147651037,0.03729248046875,0.0373077392578125,1.52587890625e-05,17550294.697725065,190211032.0102244
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,8,298,0.24153337500000127,0.000810514681208058,0.03729248046875,0.037322998046875,3.0517578125e-05,17667786.077182822,241034469.35935393
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,9,298,0.24311954199999875,0.0008158373892617407,0.0373077392578125,0.037322998046875,1.52587890625e-05,17552517.43605219,217769359.3974749
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.5,1432,10,298,0.24266291700000053,0.0008143050906040286,0.0373077392578125,0.037322998046875,1.52587890625e-05,17585546.45578579,155657987.0725487
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,1,298,0.3093505420000007,0.0010380890671140963,0.0373077392578125,0.037322998046875,1.52587890625e-05,20682233.03775555,331392109.6640495
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,2,298,0.3072775409999977,0.0010311326879194555,0.0373077392578125,0.0373382568359375,3.0517578125e-05,20821762.564157095,412529495.3730716
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,3,298,0.31081995799999973,0.0010430199932885897,0.037322998046875,0.0373382568359375,1.52587890625e-05,20584456.806341905,301823498.98869175
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.75,2147,4,298,0.31462308400000083,0.0010557821610738282,0.037322998046875,0.0373382568359375,1.52587890625e-05,20335634.368138045,371670866.07294494
