storm_id,model,horizon,error
AL012021,CLIPER (climatology+persistence),6,61.791275305872304
AL012021,Persistence,12,193.48861795508802
AL012021,CLIPER (climatology+persistence),12,138.2681354270072
AL012021,Persistence,24,462.0095310642844
AL012021,CLIPER (climatology+persistence),24,353.7089156130641
AL012021,Persistence,6,72.17156490176055
AL012021,CLIPER (climatology+persistence),6,60.299451958914275
AL012021,Persistence,12,168.31105887123366
AL012021,CLIPER (climatology+persistence),12,144.53638848085905
AL012021,Persistence,24,403.38480496396465
AL012021,CLIPER (climatology+persistence),24,358.79150658935254
AL012021,Persistence,6,24.019336575151264
AL012021,CLIPER (climatology+persistence),6,33.80686891667545
AL012021,Persistence,12,52.042837957494896
AL012021,CLIPER (climatology+persistence),12,71.90625581988253
AL012021,Persistence,24,259.36718472123545
AL012021,CLIPER (climatology+persistence),24,293.78599585544924
AL012021,Persistence,6,8.98443719108766
AL012021,CLIPER (climatology+persistence),6,22.82564794184591
AL012021,Persistence,12,89.0368605357775
AL012021,CLIPER (climatology+persistence),12,109.85511217221928
AL012021,Persistence,6,71.22960521941133
AL012021,CLIPER (climatology+persistence),6,83.57608118637854
AL012021,Persistence,12,176.66242425745122
AL012021,CLIPER (climatology+persistence),12,202.4937937776747
AL012021,Persistence,6,36.97467921871002
AL012021,CLIPER (climatology+persistence),6,72.14951483420202
AL022021,Persistence,6,21.68698221281111
AL022021,CLIPER (climatology+persistence),6,15.396645565207887
AL022021,Persistence,12,64.67493749520153
AL022021,CLIPER (climatology+persistence),12,52.1128872738197
AL022021,Persistence,24,241.57877543510133
AL022021,CLIPER (climatology+persistence),24,216.67324193393512
AL022021,Persistence,48,1115.3511382040886
AL022021,CLIPER (climatology+persistence),48,1066.0147938984453
AL022021,Persistence,6,21.53982639130603
AL022021,CLIPER (climatology+persistence),6,21.73720624467299
AL022021,Persistence,12,72.13094342022035
AL022021,CLIPER (climatology+persistence),12,72.61735529959329
AL022021,Persistence,24,343.4544868196151
AL022021,CLIPER (climatology+persistence),24,344.0330976810963
AL022021,Persistence,6,29.54774174777346
AL022021,CLIPER (climatology+persistence),6,36.20691228497783
AL022021,Persistence,12,92.5545698410039
AL022021,CLIPER (climatology+persistence),12,105.68900900011504
AL022021,Persistence,24,492.51261355028464
AL022021,CLIPER (climatology+persistence),24,518.2128382966401
AL022021,Persistence,6,34.996361211835506
AL022021,CLIPER (climatology+persistence),6,49.88791641308577
AL022021,Persistence,12,173.558112120687
AL022021,CLIPER (climatology+persistence),12,203.32663342378206
AL022021,Persistence,24,518.6424673104298
AL022021,CLIPER (climatology+persistence),24,577.5777385921931
AL022021,Persistence,6,104.42379456930848
AL022021,CLIPER (climatology+persistence),6,129.68828207849424
AL022021,Persistence,12,276.89275400334856
AL022021,CLIPER (climatology+persistence),12,326.9408918627911
AL022021,Persistence,24,470.3188955838508
AL022021,CLIPER (climatology+persistence),24,568.2243621171425
AL022021,Persistence,6,72.34054105309646
AL022021,CLIPER (climatology+persistence),6,127.04646213842246
AL022021,Persistence,12,84.84190503370901
AL022021,CLIPER (climatology+persistence),12,190.0763832331647
AL022021,Persistence,6,60.36744604474085
AL022021,CLIPER (climatology+persistence),6,15.959113780163133
AL022021,Persistence,12,134.50482839094292
AL022021,CLIPER (climatology+persistence),12,17.31058443339646
AL022021,Persistence,6,27.009187872677895
